transaction_id,created_at,country,amount,psp_name,routing_region,payment_method,auth_status,decline_code
6951,2024/10/16 14:00,SG,102.83,Stripe,EU,MASTERCARD,Approved,
6952,2024/10/16 15:00,BR,77.61,Checkout,APAC,VISA,Declined,51
6953,2024/10/16 16:00,BR,63.35,Checkout,EU,PIX,Approved,
6954,2024/10/16 17:00,IN,51.41,Adyen,EU,UPI,Approved,
6955,2024/10/16 18:00,SG,124.56,Adyen,EU,VISA,Approved,
6956,2024/10/16 19:00,BR,201.49,Adyen,NA,PIX,Approved,
6957,2024/10/16 20:00,BR,19.03,Checkout,NA,PIX,Declined,51
6958,2024/10/16 21:00,US,67.53,Stripe,EU,MASTERCARD,Declined,51
6959,2024/10/16 22:00,US,19.5,Adyen,EU,VISA,Approved,
6960,2024/10/16 23:00,DE,119.36,Stripe,EU,MASTERCARD,Declined,51
6961,2024/10/17 00:00,BR,43.86,Adyen,EU,PIX,Approved,
6962,2024/10/17 01:00,BR,183.01,Adyen,NA,VISA,Approved,
6963,2024/10/17 02:00,DE,71.67,Stripe,NA,VISA,Approved,
6964,2024/10/17 03:00,US,120.48,Adyen,EU,VISA,Approved,
6965,2024/10/17 04:00,IN,39.39,Stripe,NA,UPI,Approved,
6966,2024/10/17 05:00,IN,89.28,Checkout,APAC,VISA,Approved,
6967,2024/10/17 06:00,SG,88.54,Checkout,NA,MASTERCARD,Approved,
6968,2024/10/17 07:00,BR,107.62,Stripe,EU,PIX,Approved,
6969,2024/10/17 08:00,US,48.51,Stripe,NA,VISA,Approved,
6970,2024/10/17 09:00,BR,172.3,Checkout,APAC,PIX,Approved,
6971,2024/10/17 10:00,IN,103.11,Stripe,APAC,UPI,Approved,
6972,2024/10/17 11:00,US,194.99,Checkout,NA,MASTERCARD,Approved,
6973,2024/10/17 12:00,IN,22.05,Checkout,APAC,UPI,Approved,
6974,2024/10/17 13:00,BR,89.85,Stripe,APAC,PIX,Approved,
6975,2024/10/17 14:00,BR,69.58,Adyen,NA,VISA,Declined,14
6976,2024/10/17 15:00,BR,251.33,Stripe,NA,PIX,Approved,
6977,2024/10/17 16:00,US,126.57,Checkout,NA,MASTERCARD,Approved,
6978,2024/10/17 17:00,SG,78.56,Adyen,EU,VISA,Approved,
6979,2024/10/17 18:00,SG,121.16,Adyen,EU,MASTERCARD,Approved,
6980,2024/10/17 19:00,IN,56.95,Checkout,APAC,UPI,Approved,
6981,2024/10/17 20:00,IN,110.72,Adyen,APAC,UPI,Approved,
6982,2024/10/17 21:00,BR,346.47,Adyen,NA,VISA,Declined,51
6983,2024/10/17 22:00,DE,50.98,Stripe,APAC,VISA,Declined,201
6984,2024/10/17 23:00,SG,88.75,Checkout,NA,MASTERCARD,Approved,
6985,2024/10/18 00:00,SG,42.43,Adyen,EU,MASTERCARD,Approved,
6986,2024/10/18 01:00,BR,36.36,Checkout,NA,VISA,Approved,
6987,2024/10/18 02:00,BR,150.22,Stripe,APAC,PIX,Approved,
6988,2024/10/18 03:00,BR,29.04,Stripe,NA,PIX,Approved,
6989,2024/10/18 04:00,IN,109.48,Stripe,NA,VISA,Approved,
6990,2024/10/18 05:00,IN,143.88,Adyen,NA,VISA,Approved,
6991,2024/10/18 06:00,DE,58.88,Stripe,APAC,MASTERCARD,Approved,
6992,2024/10/18 07:00,IN,190.4,Checkout,NA,UPI,Approved,
6993,2024/10/18 08:00,IN,179.19,Stripe,NA,VISA,Declined,14
6994,2024/10/18 09:00,IN,58.62,Adyen,APAC,UPI,Approved,
6995,2024/10/18 10:00,DE,24.92,Stripe,EU,MASTERCARD,Approved,
6996,2024/10/18 11:00,US,115.6,Adyen,EU,VISA,Approved,
6997,2024/10/18 12:00,US,76.74,Checkout,APAC,VISA,Approved,
6998,2024/10/18 13:00,DE,92.73,Stripe,EU,VISA,Declined,201
6999,2024/10/18 14:00,BR,114.72,Stripe,NA,VISA,Approved,
7000,2024/10/18 15:00,US,20.72,Checkout,APAC,MASTERCARD,Approved,
7001,2024/10/18 16:00,IN,56,Checkout,NA,VISA,Declined,14
7002,2024/10/18 17:00,IN,234.23,Adyen,NA,UPI,Approved,
7003,2024/10/18 18:00,SG,94.84,Stripe,APAC,VISA,Approved,
7004,2024/10/18 19:00,SG,120.27,Stripe,NA,VISA,Declined,51
7005,2024/10/18 20:00,BR,88.95,Stripe,APAC,PIX,Approved,
7006,2024/10/18 21:00,BR,117.76,Stripe,NA,PIX,Approved,
7007,2024/10/18 22:00,BR,176.65,Checkout,EU,PIX,Approved,
7008,2024/10/18 23:00,IN,11.22,Stripe,NA,UPI,Approved,
7009,2024/10/19 00:00,IN,137.4,Stripe,NA,UPI,Approved,
7010,2024/10/19 01:00,IN,77.57,Stripe,APAC,UPI,Approved,
7011,2024/10/19 02:00,IN,154.07,Adyen,EU,VISA,Declined,201
7012,2024/10/19 03:00,SG,60.56,Adyen,NA,MASTERCARD,Approved,
7013,2024/10/19 04:00,IN,58.64,Adyen,NA,VISA,Declined,59
7014,2024/10/19 05:00,IN,27.97,Checkout,EU,VISA,Approved,
7015,2024/10/19 06:00,BR,79.14,Checkout,EU,PIX,Approved,
7016,2024/10/19 07:00,SG,26.27,Checkout,EU,MASTERCARD,Approved,
7017,2024/10/19 08:00,IN,73.94,Stripe,EU,VISA,Approved,
7018,2024/10/19 09:00,IN,92.64,Stripe,EU,UPI,Approved,
7019,2024/10/19 10:00,BR,45.38,Checkout,NA,VISA,Approved,
7020,2024/10/19 11:00,US,18.37,Adyen,EU,VISA,Approved,
7021,2024/10/19 12:00,US,13.89,Stripe,EU,VISA,Approved,
7022,2024/10/19 13:00,SG,34.85,Adyen,NA,MASTERCARD,Approved,
7023,2024/10/19 14:00,DE,12.78,Stripe,APAC,MASTERCARD,Approved,
7024,2024/10/19 15:00,SG,90.8,Stripe,NA,VISA,Approved,
7025,2024/10/19 16:00,US,352.71,Adyen,APAC,VISA,Declined,59
7026,2024/10/19 17:00,BR,27.49,Checkout,EU,PIX,Declined,51
7027,2024/10/19 18:00,IN,408.6,Adyen,APAC,UPI,Approved,
7028,2024/10/19 19:00,DE,88.26,Checkout,NA,MASTERCARD,Approved,
7029,2024/10/19 20:00,BR,102.27,Checkout,APAC,VISA,Declined,5
7030,2024/10/19 21:00,IN,19.61,Stripe,APAC,VISA,Approved,
7031,2024/10/19 22:00,US,93.89,Stripe,APAC,VISA,Approved,
7032,2024/10/19 23:00,IN,53.18,Stripe,EU,UPI,Approved,
7033,2024/10/20 00:00,US,224.39,Checkout,NA,VISA,Declined,5
7034,2024/10/20 01:00,US,13.91,Checkout,APAC,VISA,Declined,59
7035,2024/10/20 02:00,BR,53.97,Adyen,EU,PIX,Approved,
7036,2024/10/20 03:00,SG,40.49,Stripe,NA,VISA,Approved,
7037,2024/10/20 04:00,IN,105.39,Stripe,NA,UPI,Approved,
7038,2024/10/20 05:00,BR,6.39,Checkout,NA,PIX,Approved,
7039,2024/10/20 06:00,BR,219.74,Stripe,NA,PIX,Approved,
7040,2024/10/20 07:00,US,102.37,Checkout,EU,VISA,Approved,
7041,2024/10/20 08:00,SG,97.24,Adyen,NA,MASTERCARD,Approved,
7042,2024/10/20 09:00,BR,28.8,Adyen,APAC,PIX,Approved,
7043,2024/10/20 10:00,US,142.64,Stripe,NA,MASTERCARD,Approved,
7044,2024/10/20 11:00,IN,132.62,Adyen,NA,VISA,Approved,
7045,2024/10/20 12:00,DE,187.71,Stripe,EU,MASTERCARD,Approved,
7046,2024/10/20 13:00,BR,64.12,Stripe,APAC,PIX,Approved,
7047,2024/10/20 14:00,US,18.19,Checkout,APAC,VISA,Approved,
7048,2024/10/20 15:00,IN,47.05,Checkout,EU,UPI,Declined,5
7049,2024/10/20 16:00,IN,158.06,Stripe,EU,VISA,Declined,201
7050,2024/10/20 17:00,BR,54.32,Adyen,APAC,VISA,Declined,201
7051,2024/10/20 18:00,SG,287.42,Adyen,APAC,VISA,Approved,
7052,2024/10/20 19:00,BR,145.07,Stripe,NA,PIX,Approved,
7053,2024/10/20 20:00,DE,261.55,Stripe,EU,VISA,Approved,
7054,2024/10/20 21:00,BR,56.84,Adyen,APAC,PIX,Approved,
7055,2024/10/20 22:00,BR,112.31,Adyen,APAC,VISA,Declined,14
7056,2024/10/20 23:00,IN,35.12,Checkout,EU,UPI,Approved,
7057,2024/10/21 00:00,SG,150.55,Checkout,EU,VISA,Approved,
7058,2024/10/21 01:00,IN,118.48,Adyen,APAC,UPI,Approved,
7059,2024/10/21 02:00,SG,139.36,Checkout,EU,VISA,Approved,
7060,2024/10/21 03:00,DE,61.14,Checkout,APAC,VISA,Declined,5
7061,2024/10/21 04:00,DE,91.04,Stripe,APAC,VISA,Declined,59
7062,2024/10/21 05:00,BR,87.46,Checkout,NA,PIX,Approved,
7063,2024/10/21 06:00,US,61.38,Checkout,NA,MASTERCARD,Approved,
7064,2024/10/21 07:00,SG,95.18,Stripe,EU,VISA,Approved,
7065,2024/10/21 08:00,IN,107.8,Adyen,EU,UPI,Approved,
7066,2024/10/21 09:00,US,122.48,Checkout,APAC,MASTERCARD,Approved,
7067,2024/10/21 10:00,IN,60.17,Checkout,NA,UPI,Approved,
7068,2024/10/21 11:00,BR,144.91,Adyen,EU,PIX,Approved,
7069,2024/10/21 12:00,IN,138.33,Checkout,APAC,UPI,Approved,
7070,2024/10/21 13:00,IN,124.17,Adyen,NA,UPI,Approved,
7071,2024/10/21 14:00,BR,152.87,Stripe,APAC,PIX,Approved,
7072,2024/10/21 15:00,BR,72.05,Adyen,NA,PIX,Approved,
7073,2024/10/21 16:00,US,30.79,Adyen,APAC,VISA,Approved,
7074,2024/10/21 17:00,IN,138.73,Adyen,NA,VISA,Approved,
7075,2024/10/21 18:00,BR,51.95,Stripe,APAC,PIX,Approved,
7076,2024/10/21 19:00,IN,19.22,Adyen,APAC,VISA,Declined,59
7077,2024/10/21 20:00,US,53.15,Adyen,EU,MASTERCARD,Approved,
7078,2024/10/21 21:00,US,93.62,Stripe,NA,MASTERCARD,Approved,
7079,2024/10/21 22:00,US,208.2,Checkout,NA,MASTERCARD,Approved,
7080,2024/10/21 23:00,US,108.49,Checkout,EU,VISA,Approved,
7081,2024/10/22 00:00,BR,152.24,Adyen,EU,PIX,Declined,59
7082,2024/10/22 01:00,SG,136.59,Stripe,APAC,MASTERCARD,Approved,
7083,2024/10/22 02:00,BR,104.72,Stripe,NA,PIX,Approved,
7084,2024/10/22 03:00,BR,67.67,Adyen,APAC,PIX,Approved,
7085,2024/10/22 04:00,US,35.01,Adyen,APAC,VISA,Approved,
7086,2024/10/22 05:00,IN,310.87,Checkout,APAC,UPI,Approved,
7087,2024/10/22 06:00,US,54.36,Checkout,EU,VISA,Approved,
7088,2024/10/22 07:00,US,66.64,Adyen,NA,VISA,Declined,51
7089,2024/10/22 08:00,BR,76.05,Stripe,EU,VISA,Declined,5
7090,2024/10/22 09:00,IN,53.21,Adyen,EU,UPI,Approved,
7091,2024/10/22 10:00,IN,119.89,Stripe,NA,VISA,Approved,
7092,2024/10/22 11:00,DE,53.98,Checkout,NA,VISA,Approved,
7093,2024/10/22 12:00,US,65.46,Adyen,EU,VISA,Approved,
7094,2024/10/22 13:00,IN,50.65,Stripe,EU,UPI,Approved,
7095,2024/10/22 14:00,BR,64.35,Checkout,EU,VISA,Declined,5
7096,2024/10/22 15:00,US,29.47,Adyen,NA,MASTERCARD,Approved,
7097,2024/10/22 16:00,SG,23.42,Adyen,NA,VISA,Approved,
7098,2024/10/22 17:00,IN,238.52,Checkout,APAC,UPI,Approved,
7099,2024/10/22 18:00,IN,152.82,Adyen,NA,VISA,Declined,201
7100,2024/10/22 19:00,SG,213.94,Checkout,EU,MASTERCARD,Approved,
7101,2024/10/22 20:00,IN,226.92,Stripe,NA,UPI,Approved,
7102,2024/10/22 21:00,IN,39.1,Adyen,NA,UPI,Approved,
7103,2024/10/22 22:00,DE,207.71,Checkout,NA,MASTERCARD,Approved,
7104,2024/10/22 23:00,US,171.49,Checkout,EU,VISA,Approved,
7105,2024/10/23 00:00,IN,63.92,Stripe,APAC,UPI,Approved,
7106,2024/10/23 01:00,IN,107.72,Adyen,APAC,UPI,Approved,
7107,2024/10/23 02:00,IN,149.22,Checkout,EU,VISA,Declined,14
7108,2024/10/23 03:00,IN,127.63,Checkout,EU,UPI,Approved,
7109,2024/10/23 04:00,SG,76.5,Checkout,APAC,MASTERCARD,Approved,
7110,2024/10/23 05:00,BR,94.66,Adyen,EU,VISA,Declined,51
7111,2024/10/23 06:00,US,116.95,Adyen,NA,VISA,Approved,
7112,2024/10/23 07:00,DE,62.39,Stripe,NA,VISA,Declined,201
7113,2024/10/23 08:00,BR,126.21,Stripe,APAC,VISA,Approved,
7114,2024/10/23 09:00,IN,47.09,Stripe,NA,UPI,Approved,
7115,2024/10/23 10:00,BR,212.22,Adyen,APAC,PIX,Declined,51
7116,2024/10/23 11:00,DE,166.09,Checkout,EU,MASTERCARD,Approved,
7117,2024/10/23 12:00,SG,151.35,Adyen,APAC,MASTERCARD,Approved,
7118,2024/10/23 13:00,IN,111.33,Adyen,APAC,UPI,Approved,
7119,2024/10/23 14:00,US,99.7,Adyen,NA,VISA,Approved,
7120,2024/10/23 15:00,US,170.4,Stripe,APAC,VISA,Approved,
7121,2024/10/23 16:00,DE,32.26,Checkout,APAC,MASTERCARD,Declined,51
7122,2024/10/23 17:00,IN,42.43,Adyen,APAC,VISA,Declined,51
7123,2024/10/23 18:00,BR,128.38,Stripe,EU,PIX,Approved,
7124,2024/10/23 19:00,SG,81.96,Adyen,NA,MASTERCARD,Approved,
7125,2024/10/23 20:00,BR,53.39,Checkout,NA,VISA,Approved,
7126,2024/10/23 21:00,BR,179.24,Stripe,APAC,PIX,Approved,
7127,2024/10/23 22:00,IN,92.74,Adyen,APAC,VISA,Approved,
7128,2024/10/23 23:00,IN,107.49,Stripe,EU,UPI,Declined,59
7129,2024/10/24 00:00,BR,182.25,Checkout,NA,VISA,Approved,
7130,2024/10/24 01:00,DE,75.63,Checkout,NA,VISA,Declined,51
7131,2024/10/24 02:00,IN,290.27,Stripe,APAC,VISA,Declined,201
7132,2024/10/24 03:00,BR,34.92,Adyen,EU,PIX,Approved,
7133,2024/10/24 04:00,US,178.5,Checkout,EU,VISA,Approved,
7134,2024/10/24 05:00,IN,56.12,Checkout,APAC,UPI,Approved,
7135,2024/10/24 06:00,BR,159.65,Adyen,APAC,VISA,Declined,51
7136,2024/10/24 07:00,US,47.77,Stripe,APAC,VISA,Approved,
7137,2024/10/24 08:00,SG,23.16,Stripe,APAC,MASTERCARD,Approved,
7138,2024/10/24 09:00,US,161.08,Adyen,APAC,VISA,Approved,
7139,2024/10/24 10:00,US,64.22,Checkout,EU,MASTERCARD,Approved,
7140,2024/10/24 11:00,IN,24.08,Checkout,EU,UPI,Approved,
7141,2024/10/24 12:00,DE,166.3,Adyen,APAC,VISA,Approved,
7142,2024/10/24 13:00,IN,99.21,Adyen,APAC,UPI,Declined,51
7143,2024/10/24 14:00,SG,64.04,Stripe,NA,VISA,Declined,201
7144,2024/10/24 15:00,IN,111.58,Stripe,EU,VISA,Declined,5
7145,2024/10/24 16:00,DE,75.2,Adyen,EU,MASTERCARD,Approved,
7146,2024/10/24 17:00,US,68.39,Checkout,APAC,VISA,Approved,
7147,2024/10/24 18:00,SG,148.06,Stripe,EU,MASTERCARD,Approved,
7148,2024/10/24 19:00,IN,100.04,Adyen,EU,UPI,Approved,
7149,2024/10/24 20:00,BR,45.27,Checkout,EU,PIX,Approved,
7150,2024/10/24 21:00,US,83.76,Stripe,NA,VISA,Approved,
7151,2024/10/24 22:00,SG,146.54,Adyen,EU,VISA,Approved,
7152,2024/10/24 23:00,IN,33.79,Adyen,APAC,VISA,Approved,
7153,2024/10/25 00:00,DE,190.21,Checkout,EU,MASTERCARD,Declined,14
7154,2024/10/25 01:00,SG,97.47,Checkout,EU,VISA,Approved,
7155,2024/10/25 02:00,IN,92,Adyen,NA,UPI,Approved,
7156,2024/10/25 03:00,SG,95.46,Checkout,EU,MASTERCARD,Declined,51
7157,2024/10/25 04:00,BR,246.21,Adyen,NA,PIX,Declined,201
7158,2024/10/25 05:00,BR,84.17,Checkout,NA,PIX,Approved,
7159,2024/10/25 06:00,BR,64.71,Checkout,NA,PIX,Approved,
7160,2024/10/25 07:00,US,76.32,Stripe,EU,MASTERCARD,Approved,
7161,2024/10/25 08:00,US,161.03,Stripe,APAC,MASTERCARD,Approved,
7162,2024/10/25 09:00,BR,132.11,Checkout,APAC,VISA,Approved,
7163,2024/10/25 10:00,US,85.15,Adyen,EU,VISA,Declined,14
7164,2024/10/25 11:00,US,328.67,Checkout,NA,MASTERCARD,Approved,
7165,2024/10/25 12:00,US,124.69,Stripe,APAC,VISA,Approved,
7166,2024/10/25 13:00,IN,40.41,Adyen,EU,VISA,Declined,51
7167,2024/10/25 14:00,SG,11.74,Checkout,APAC,VISA,Approved,
7168,2024/10/25 15:00,BR,133.33,Checkout,EU,PIX,Approved,
7169,2024/10/25 16:00,IN,68.35,Checkout,NA,VISA,Approved,
7170,2024/10/25 17:00,IN,22.38,Checkout,APAC,VISA,Declined,14
7171,2024/10/25 18:00,BR,78.39,Stripe,EU,VISA,Approved,
7172,2024/10/25 19:00,SG,139.67,Stripe,EU,VISA,Approved,
7173,2024/10/25 20:00,BR,74.08,Stripe,APAC,VISA,Declined,59
7174,2024/10/25 21:00,US,82.08,Stripe,EU,MASTERCARD,Approved,
7175,2024/10/25 22:00,IN,10.53,Adyen,APAC,VISA,Declined,201
7176,2024/10/25 23:00,BR,133.52,Adyen,EU,VISA,Approved,
7177,2024/10/26 00:00,DE,17.73,Adyen,APAC,VISA,Declined,201
7178,2024/10/26 01:00,SG,52.97,Checkout,NA,VISA,Approved,
7179,2024/10/26 02:00,IN,103.82,Adyen,APAC,VISA,Approved,
7180,2024/10/26 03:00,BR,44.45,Stripe,EU,PIX,Approved,
7181,2024/10/26 04:00,IN,52.31,Stripe,NA,UPI,Approved,
7182,2024/10/26 05:00,BR,100.41,Checkout,NA,PIX,Approved,
7183,2024/10/26 06:00,SG,106.32,Adyen,APAC,MASTERCARD,Approved,
7184,2024/10/26 07:00,SG,87.09,Checkout,APAC,VISA,Approved,
7185,2024/10/26 08:00,IN,9.32,Checkout,APAC,UPI,Declined,51
7186,2024/10/26 09:00,DE,13.77,Adyen,NA,VISA,Approved,
7187,2024/10/26 10:00,US,160.95,Checkout,NA,VISA,Approved,
7188,2024/10/26 11:00,BR,62.95,Adyen,APAC,PIX,Approved,
7189,2024/10/26 12:00,BR,365.36,Adyen,EU,PIX,Approved,
7190,2024/10/26 13:00,US,100.77,Checkout,NA,MASTERCARD,Approved,
7191,2024/10/26 14:00,US,286.69,Stripe,APAC,VISA,Approved,
7192,2024/10/26 15:00,BR,73.23,Adyen,EU,VISA,Approved,
7193,2024/10/26 16:00,BR,56.89,Stripe,APAC,VISA,Approved,
7194,2024/10/26 17:00,IN,134.71,Stripe,NA,UPI,Declined,201
7195,2024/10/26 18:00,SG,183.36,Adyen,NA,VISA,Declined,201
7196,2024/10/26 19:00,BR,73.53,Stripe,APAC,VISA,Declined,51
7197,2024/10/26 20:00,IN,131.67,Checkout,EU,UPI,Approved,
7198,2024/10/26 21:00,SG,17.83,Checkout,NA,VISA,Approved,
7199,2024/10/26 22:00,DE,40.36,Stripe,APAC,VISA,Approved,
7200,2024/10/26 23:00,DE,114.21,Checkout,APAC,VISA,Declined,201
7201,2024/10/27 00:00,BR,63.3,Adyen,EU,PIX,Approved,
7202,2024/10/27 01:00,IN,103.64,Adyen,EU,UPI,Approved,
7203,2024/10/27 02:00,BR,115.54,Stripe,NA,PIX,Approved,
7204,2024/10/27 03:00,IN,130.21,Checkout,EU,VISA,Approved,
7205,2024/10/27 04:00,DE,158.59,Stripe,EU,MASTERCARD,Declined,201
7206,2024/10/27 05:00,IN,161.19,Checkout,NA,UPI,Declined,59
7207,2024/10/27 06:00,IN,33.05,Adyen,APAC,UPI,Declined,59
7208,2024/10/27 07:00,BR,74.68,Checkout,NA,VISA,Approved,
7209,2024/10/27 08:00,BR,72.88,Checkout,NA,PIX,Approved,
7210,2024/10/27 09:00,SG,80.74,Stripe,EU,VISA,Approved,
7211,2024/10/27 10:00,BR,68.1,Adyen,EU,VISA,Approved,
7212,2024/10/27 11:00,IN,84.76,Checkout,APAC,VISA,Approved,
7213,2024/10/27 12:00,IN,50.96,Adyen,EU,UPI,Approved,
7214,2024/10/27 13:00,BR,151.62,Checkout,APAC,PIX,Approved,
7215,2024/10/27 14:00,IN,115.67,Adyen,APAC,UPI,Approved,
7216,2024/10/27 15:00,US,50.53,Checkout,APAC,VISA,Approved,
7217,2024/10/27 16:00,US,85.99,Adyen,NA,VISA,Declined,51
7218,2024/10/27 17:00,US,268.28,Checkout,EU,VISA,Approved,
7219,2024/10/27 18:00,DE,34.75,Adyen,EU,VISA,Declined,59
7220,2024/10/27 19:00,DE,41.55,Checkout,APAC,VISA,Approved,
7221,2024/10/27 20:00,DE,156.38,Checkout,EU,VISA,Approved,
7222,2024/10/27 21:00,IN,231.27,Adyen,APAC,VISA,Approved,
7223,2024/10/27 22:00,IN,106.7,Stripe,EU,VISA,Declined,5
7224,2024/10/27 23:00,BR,90.07,Checkout,NA,VISA,Declined,14
7225,2024/10/28 00:00,SG,29.16,Checkout,EU,VISA,Approved,
7226,2024/10/28 01:00,DE,59.16,Stripe,APAC,VISA,Approved,
7227,2024/10/28 02:00,SG,56.7,Checkout,NA,MASTERCARD,Approved,
7228,2024/10/28 03:00,IN,59.63,Adyen,EU,VISA,Declined,201
7229,2024/10/28 04:00,DE,45.85,Stripe,NA,MASTERCARD,Declined,201
7230,2024/10/28 05:00,BR,27.46,Checkout,APAC,PIX,Approved,
7231,2024/10/28 06:00,IN,135.66,Adyen,APAC,VISA,Approved,
7232,2024/10/28 07:00,BR,111.48,Adyen,EU,VISA,Approved,
7233,2024/10/28 08:00,IN,27.55,Stripe,APAC,UPI,Approved,
7234,2024/10/28 09:00,BR,86.84,Stripe,EU,PIX,Approved,
7235,2024/10/28 10:00,BR,66.01,Stripe,APAC,PIX,Approved,
7236,2024/10/28 11:00,BR,249.72,Adyen,APAC,VISA,Approved,
7237,2024/10/28 12:00,US,195.01,Checkout,APAC,VISA,Approved,
7238,2024/10/28 13:00,SG,248.72,Adyen,EU,MASTERCARD,Approved,
7239,2024/10/28 14:00,US,58.45,Adyen,EU,VISA,Approved,
7240,2024/10/28 15:00,BR,15.47,Stripe,EU,VISA,Approved,
7241,2024/10/28 16:00,SG,32.1,Checkout,EU,VISA,Approved,
7242,2024/10/28 17:00,DE,59.34,Adyen,APAC,VISA,Declined,51
7243,2024/10/28 18:00,IN,69.83,Stripe,NA,VISA,Approved,
7244,2024/10/28 19:00,BR,252.42,Stripe,EU,VISA,Approved,
7245,2024/10/28 20:00,IN,151.01,Checkout,APAC,VISA,Declined,14
7246,2024/10/28 21:00,IN,111.62,Checkout,APAC,UPI,Declined,5
7247,2024/10/28 22:00,US,196.96,Stripe,EU,VISA,Declined,5
7248,2024/10/28 23:00,SG,125.55,Checkout,EU,VISA,Approved,
7249,2024/10/29 00:00,IN,144.87,Checkout,APAC,UPI,Approved,
7250,2024/10/29 01:00,SG,66.04,Adyen,EU,VISA,Approved,
7251,2024/10/29 02:00,SG,22.29,Checkout,EU,VISA,Approved,
7252,2024/10/29 03:00,DE,17.97,Stripe,NA,MASTERCARD,Approved,
7253,2024/10/29 04:00,IN,18.28,Checkout,NA,UPI,Approved,
7254,2024/10/29 05:00,DE,134.41,Adyen,EU,MASTERCARD,Approved,
7255,2024/10/29 06:00,BR,43.04,Checkout,NA,VISA,Approved,
7256,2024/10/29 07:00,US,66.41,Adyen,NA,VISA,Approved,
7257,2024/10/29 08:00,IN,25.21,Checkout,EU,VISA,Declined,5
7258,2024/10/29 09:00,IN,179.89,Checkout,APAC,UPI,Approved,
7259,2024/10/29 10:00,US,83.58,Stripe,APAC,MASTERCARD,Approved,
7260,2024/10/29 11:00,BR,100.11,Stripe,APAC,VISA,Approved,
7261,2024/10/29 12:00,IN,107.5,Checkout,APAC,VISA,Approved,
7262,2024/10/29 13:00,IN,117.19,Checkout,NA,VISA,Declined,51
7263,2024/10/29 14:00,US,186.36,Adyen,NA,VISA,Approved,
7264,2024/10/29 15:00,IN,137.71,Adyen,EU,UPI,Approved,
7265,2024/10/29 16:00,SG,36.33,Stripe,EU,VISA,Approved,
7266,2024/10/29 17:00,IN,41.24,Checkout,APAC,UPI,Approved,
7267,2024/10/29 18:00,IN,423.53,Checkout,APAC,VISA,Approved,
7268,2024/10/29 19:00,BR,164.13,Adyen,EU,VISA,Declined,59
7269,2024/10/29 20:00,BR,333.91,Checkout,EU,PIX,Approved,
7270,2024/10/29 21:00,BR,70.25,Checkout,APAC,PIX,Approved,
7271,2024/10/29 22:00,BR,230.69,Checkout,NA,PIX,Approved,
7272,2024/10/29 23:00,DE,119.98,Adyen,NA,VISA,Approved,
7273,2024/10/30 00:00,US,104.78,Adyen,NA,VISA,Approved,
7274,2024/10/30 01:00,IN,86.22,Adyen,NA,VISA,Approved,
7275,2024/10/30 02:00,BR,149.41,Checkout,NA,VISA,Declined,59
7276,2024/10/30 03:00,SG,123.86,Adyen,EU,VISA,Approved,
7277,2024/10/30 04:00,BR,73.43,Stripe,EU,PIX,Approved,
7278,2024/10/30 05:00,IN,52.6,Stripe,APAC,VISA,Approved,
7279,2024/10/30 06:00,SG,75.21,Adyen,EU,VISA,Approved,
7280,2024/10/30 07:00,US,84.4,Adyen,EU,MASTERCARD,Approved,
7281,2024/10/30 08:00,US,61.64,Checkout,EU,VISA,Approved,
7282,2024/10/30 09:00,IN,39.95,Adyen,EU,UPI,Approved,
7283,2024/10/30 10:00,IN,88.81,Adyen,APAC,VISA,Approved,
7284,2024/10/30 11:00,US,113.66,Stripe,EU,VISA,Declined,201
7285,2024/10/30 12:00,IN,103.15,Stripe,EU,UPI,Approved,
7286,2024/10/30 13:00,BR,31.61,Stripe,APAC,VISA,Approved,
7287,2024/10/30 14:00,BR,247.86,Stripe,EU,VISA,Declined,14
7288,2024/10/30 15:00,IN,288.71,Adyen,APAC,UPI,Approved,
7289,2024/10/30 16:00,DE,132.75,Stripe,NA,VISA,Approved,
7290,2024/10/30 17:00,SG,151.94,Checkout,NA,VISA,Declined,59
7291,2024/10/30 18:00,US,100.6,Checkout,EU,MASTERCARD,Approved,
7292,2024/10/30 19:00,IN,109.27,Adyen,EU,UPI,Approved,
7293,2024/10/30 20:00,IN,16.9,Checkout,EU,VISA,Approved,
7294,2024/10/30 21:00,BR,78.65,Stripe,EU,VISA,Approved,
7295,2024/10/30 22:00,IN,79.54,Stripe,NA,UPI,Declined,59
7296,2024/10/30 23:00,DE,282.75,Checkout,NA,VISA,Approved,
7297,2024/10/31 00:00,IN,67.26,Adyen,EU,UPI,Approved,
7298,2024/10/31 01:00,BR,245.09,Stripe,APAC,PIX,Approved,
7299,2024/10/31 02:00,BR,86.09,Stripe,APAC,VISA,Declined,201
7300,2024/10/31 03:00,US,59.87,Checkout,NA,MASTERCARD,Approved,
7301,2024/10/31 04:00,IN,18.03,Adyen,APAC,UPI,Approved,
7302,2024/10/31 05:00,BR,108,Adyen,EU,VISA,Declined,201
7303,2024/10/31 06:00,IN,44.95,Checkout,EU,UPI,Approved,
7304,2024/10/31 07:00,SG,20.59,Stripe,EU,VISA,Declined,14
7305,2024/10/31 08:00,IN,132.13,Checkout,EU,UPI,Approved,
7306,2024/10/31 09:00,DE,111.12,Checkout,EU,VISA,Approved,
7307,2024/10/31 10:00,SG,118.18,Checkout,APAC,VISA,Approved,
7308,2024/10/31 11:00,IN,85.52,Stripe,APAC,VISA,Approved,
